customer_id,name,email,phone,city,state,country,signup_date,status,segment,annual_income,credit_score
6178,Customer_6178,customer_6178@company.com,555-1084,New York,AZ,USA,2024-09-14,active,standard,38472,571
6179,Customer_6179,customer_6179@company.com,555-8976,Houston,IL,USA,2024-12-05,active,standard,72786,712
6180,Customer_6180,customer_6180@company.com,555-9293,Los Angeles,NY,USA,2025-04-21,inactive,standard,54386,578
6181,Customer_6181,customer_6181@company.com,555-5288,Phoenix,IL,USA,2025-06-20,inactive,standard,47299,649
6182,Customer_6182,customer_6182@company.com,555-8561,Phoenix,TX,USA,2024-09-10,active,standard,43771,757
6183,Customer_6183,customer_6183@company.com,555-9263,New York,IL,USA,2025-02-06,active,standard,29860,716
6184,Customer_6184,customer_6184@company.com,555-5265,Houston,CA,USA,2024-10-12,active,standard,32816,671
6185,Customer_6185,customer_6185@company.com,555-9831,Los Angeles,TX,USA,2025-06-29,active,standard,67185,860
6186,Customer_6186,customer_6186@company.com,555-9438,Los Angeles,AZ,USA,2025-07-30,inactive,premium,54679,538
6187,Customer_6187,customer_6187@company.com,555-9524,Houston,IL,USA,2025-04-28,inactive,standard,84841,598
6188,Customer_6188,customer_6188@company.com,555-4744,Chicago,CA,USA,2024-09-17,active,standard,41537,633
6189,Customer_6189,customer_6189@company.com,555-5723,Phoenix,IL,USA,2024-10-28,active,standard,26716,714
6190,Customer_6190,customer_6190@company.com,555-4374,Chicago,TX,USA,2025-05-13,active,premium,38003,777
6191,Customer_6191,customer_6191@company.com,555-1932,Phoenix,CA,USA,2025-07-08,active,premium,23415,850
6192,Customer_6192,customer_6192@company.com,555-3148,New York,IL,USA,2025-07-22,active,standard,12752,554
6193,Customer_6193,customer_6193@company.com,555-2091,Chicago,NY,USA,2025-02-04,inactive,standard,51021,670
6194,Customer_6194,customer_6194@company.com,555-1147,Chicago,AZ,USA,2025-04-16,active,standard,52108,643
6195,Customer_6195,customer_6195@company.com,555-7451,Los Angeles,CA,USA,2025-02-14,active,standard,68937,624
6196,Customer_6196,customer_6196@company.com,555-2049,New York,NY,USA,2025-02-03,active,standard,38108,576
6197,Customer_6197,customer_6197@company.com,555-3187,Houston,TX,USA,2024-11-28,active,standard,57252,652
6198,Customer_6198,customer_6198@company.com,555-8935,Houston,AZ,USA,2024-10-03,active,premium,52828,550
6199,Customer_6199,customer_6199@company.com,555-5370,Phoenix,TX,USA,2025-04-23,active,standard,31294,548
6200,Customer_6200,customer_6200@company.com,555-4129,Chicago,TX,USA,2024-12-19,active,standard,54342,668
6201,Customer_6201,customer_6201@company.com,555-5759,Los Angeles,NY,USA,2024-08-29,inactive,premium,49538,675
6202,Customer_6202,customer_6202@company.com,555-2989,Los Angeles,CA,USA,2024-12-05,active,standard,59432,696
6203,Customer_6203,customer_6203@company.com,555-2617,Chicago,NY,USA,2025-08-12,inactive,premium,47536,681
6204,Customer_6204,customer_6204@company.com,555-4404,Houston,AZ,USA,2025-05-22,active,standard,58220,820
6205,Customer_6205,customer_6205@company.com,555-7373,Phoenix,AZ,USA,2025-03-23,active,standard,32932,775
6206,Customer_6206,customer_6206@company.com,555-4933,New York,CA,USA,2025-07-28,active,standard,65054,811
6207,Customer_6207,customer_6207@company.com,555-8712,Chicago,NY,USA,2025-06-26,inactive,standard,41153,718
6208,Customer_6208,customer_6208@company.com,555-2980,Phoenix,CA,USA,2025-03-12,active,standard,50412,626
6209,Customer_6209,customer_6209@company.com,555-2948,Los Angeles,TX,USA,2025-03-23,active,standard,50792,797
6210,Customer_6210,customer_6210@company.com,555-2962,Houston,IL,USA,2025-05-30,inactive,standard,44497,625
6211,Customer_6211,customer_6211@company.com,555-6029,Houston,NY,USA,2025-01-07,inactive,standard,38407,516
6212,Customer_6212,customer_6212@company.com,555-9026,Phoenix,IL,USA,2025-05-24,active,premium,16865,805
6213,Customer_6213,customer_6213@company.com,555-1120,New York,CA,USA,2024-12-31,active,premium,43128,827
6214,Customer_6214,customer_6214@company.com,555-7675,Los Angeles,TX,USA,2024-12-24,inactive,standard,49212,744
6215,Customer_6215,customer_6215@company.com,555-8635,New York,CA,USA,2024-12-13,inactive,premium,48906,705
6216,Customer_6216,customer_6216@company.com,555-9676,Houston,IL,USA,2025-03-21,active,premium,38465,835
6217,Customer_6217,customer_6217@company.com,555-6101,Los Angeles,IL,USA,2025-07-30,active,standard,39932,569
6218,Customer_6218,customer_6218@company.com,555-2175,New York,AZ,USA,2025-07-28,active,premium,21597,690
6219,Customer_6219,customer_6219@company.com,555-9909,New York,CA,USA,2025-02-23,active,standard,50366,646
6220,Customer_6220,customer_6220@company.com,555-8712,Los Angeles,CA,USA,2025-04-24,inactive,standard,42889,626
6221,Customer_6221,customer_6221@company.com,555-7089,Phoenix,CA,USA,2025-05-26,inactive,premium,64791,773
6222,Customer_6222,customer_6222@company.com,555-7975,Houston,NY,USA,2025-03-19,inactive,standard,63458,713
6223,Customer_6223,customer_6223@company.com,555-3375,Chicago,NY,USA,2025-01-13,inactive,standard,31313,657
6224,Customer_6224,customer_6224@company.com,555-9151,Los Angeles,CA,USA,2024-09-10,active,standard,35757,701
6225,Customer_6225,customer_6225@company.com,555-1499,Houston,TX,USA,2025-04-13,active,standard,38604,576
6226,Customer_6226,customer_6226@company.com,555-6022,Houston,NY,USA,2024-09-04,inactive,standard,71578,632
6227,Customer_6227,customer_6227@company.com,555-2830,Chicago,IL,USA,2025-04-03,inactive,standard,39837,450
6228,Customer_6228,customer_6228@company.com,555-1968,Chicago,IL,USA,2025-03-15,active,standard,41579,595
6229,Customer_6229,customer_6229@company.com,555-8982,Chicago,TX,USA,2025-03-22,inactive,standard,54075,726
6230,Customer_6230,customer_6230@company.com,555-9147,New York,IL,USA,2024-11-24,inactive,premium,45408,744
6231,Customer_6231,customer_6231@company.com,555-8806,Los Angeles,AZ,USA,2025-01-11,inactive,premium,69367,620
6232,Customer_6232,customer_6232@company.com,555-6081,Phoenix,AZ,USA,2025-07-27,inactive,premium,23989,698
6233,Customer_6233,customer_6233@company.com,555-8849,Phoenix,AZ,USA,2024-11-20,inactive,premium,39374,808
6234,Customer_6234,customer_6234@company.com,555-3037,Houston,TX,USA,2024-11-14,active,premium,54054,750
6235,Customer_6235,customer_6235@company.com,555-5804,New York,NY,USA,2025-01-12,inactive,standard,59477,602
6236,Customer_6236,customer_6236@company.com,555-1309,Phoenix,IL,USA,2025-06-16,active,premium,33528,781
6237,Customer_6237,customer_6237@company.com,555-6809,Houston,CA,USA,2024-08-31,active,standard,47230,851
6238,Customer_6238,customer_6238@company.com,555-6789,New York,TX,USA,2025-06-21,active,premium,46871,745
6239,Customer_6239,customer_6239@company.com,555-2763,Chicago,NY,USA,2025-02-06,active,premium,55597,873
6240,Customer_6240,customer_6240@company.com,555-9996,Houston,CA,USA,2025-06-13,inactive,standard,67887,644
6241,Customer_6241,customer_6241@company.com,555-8850,Chicago,NY,USA,2025-05-23,inactive,premium,41933,674
6242,Customer_6242,customer_6242@company.com,555-9476,Phoenix,TX,USA,2025-06-07,inactive,standard,21733,713
6243,Customer_6243,customer_6243@company.com,555-3109,Houston,AZ,USA,2025-05-25,active,standard,43843,760
6244,Customer_6244,customer_6244@company.com,555-5317,Houston,TX,USA,2025-05-15,active,premium,42229,902
6245,Customer_6245,customer_6245@company.com,555-6249,Chicago,AZ,USA,2025-03-28,active,standard,51556,757
6246,Customer_6246,customer_6246@company.com,555-2405,Chicago,TX,USA,2025-05-01,active,premium,34663,917
6247,Customer_6247,customer_6247@company.com,555-9718,Chicago,TX,USA,2025-03-02,active,standard,67750,723
6248,Customer_6248,customer_6248@company.com,555-3078,Los Angeles,TX,USA,2025-06-28,active,premium,67271,620
6249,Customer_6249,customer_6249@company.com,555-3869,Chicago,TX,USA,2025-05-02,inactive,premium,35123,812
6250,Customer_6250,customer_6250@company.com,555-8885,Los Angeles,AZ,USA,2025-01-21,active,standard,45788,693
6251,Customer_6251,customer_6251@company.com,555-8096,Houston,AZ,USA,2025-06-24,active,standard,28821,372
6252,Customer_6252,customer_6252@company.com,555-2573,Phoenix,AZ,USA,2024-09-01,active,standard,42118,514
6253,Customer_6253,customer_6253@company.com,555-1379,Houston,TX,USA,2024-12-29,inactive,standard,50382,717
6254,Customer_6254,customer_6254@company.com,555-5766,New York,NY,USA,2025-06-02,inactive,premium,61699,615
6255,Customer_6255,customer_6255@company.com,555-3726,Phoenix,TX,USA,2025-08-07,active,standard,54838,886
6256,Customer_6256,customer_6256@company.com,555-4448,Phoenix,AZ,USA,2025-02-02,active,standard,20713,689
6257,Customer_6257,customer_6257@company.com,555-9177,Chicago,IL,USA,2025-06-12,inactive,standard,45839,665
6258,Customer_6258,customer_6258@company.com,555-4608,Los Angeles,NY,USA,2025-06-20,active,standard,61560,600
6259,Customer_6259,customer_6259@company.com,555-5629,New York,AZ,USA,2025-03-18,active,premium,35932,753
6260,Customer_6260,customer_6260@company.com,555-5887,Los Angeles,TX,USA,2025-02-28,active,standard,54565,535
6261,Customer_6261,customer_6261@company.com,555-9275,Phoenix,AZ,USA,2025-05-26,inactive,standard,57349,644
6262,Customer_6262,customer_6262@company.com,555-7022,Los Angeles,CA,USA,2025-08-20,inactive,standard,57817,715
6263,Customer_6263,customer_6263@company.com,555-5115,New York,NY,USA,2025-02-11,active,standard,51929,787
6264,Customer_6264,customer_6264@company.com,555-7414,Los Angeles,TX,USA,2025-07-10,inactive,standard,33698,711
6265,Customer_6265,customer_6265@company.com,555-9626,Phoenix,IL,USA,2025-08-01,active,premium,46910,614
6266,Customer_6266,customer_6266@company.com,555-5001,Phoenix,AZ,USA,2025-07-28,inactive,standard,48168,656
6267,Customer_6267,customer_6267@company.com,555-4853,New York,AZ,USA,2025-07-04,active,premium,42413,675
6268,Customer_6268,customer_6268@company.com,555-2183,Los Angeles,CA,USA,2025-06-29,active,standard,62055,703
6269,Customer_6269,customer_6269@company.com,555-9029,Phoenix,CA,USA,2024-10-30,inactive,premium,49263,904
6270,Customer_6270,customer_6270@company.com,555-8282,Los Angeles,CA,USA,2025-05-10,inactive,standard,50712,706
6271,Customer_6271,customer_6271@company.com,555-7868,New York,AZ,USA,2025-07-03,inactive,standard,34122,736
6272,Customer_6272,customer_6272@company.com,555-2943,Houston,NY,USA,2025-03-09,active,standard,53639,626
6273,Customer_6273,customer_6273@company.com,555-7751,New York,TX,USA,2025-01-02,inactive,premium,50842,676
6274,Customer_6274,customer_6274@company.com,555-9744,New York,NY,USA,2024-12-30,active,standard,76858,610
6275,Customer_6275,customer_6275@company.com,555-2877,Phoenix,CA,USA,2024-10-21,active,premium,52107,769
6276,Customer_6276,customer_6276@company.com,555-9235,New York,CA,USA,2024-08-30,active,standard,15179,685
6277,Customer_6277,customer_6277@company.com,555-7008,New York,NY,USA,2024-12-12,inactive,premium,36444,805
6278,Customer_6278,customer_6278@company.com,555-8214,New York,NY,USA,2025-02-09,active,standard,39090,591
6279,Customer_6279,customer_6279@company.com,555-4420,New York,CA,USA,2024-12-22,active,standard,30361,753
6280,Customer_6280,customer_6280@company.com,555-6169,Chicago,IL,USA,2025-03-13,inactive,standard,31066,582
6281,Customer_6281,customer_6281@company.com,555-8297,New York,NY,USA,2024-11-19,active,premium,59749,681
6282,Customer_6282,customer_6282@company.com,555-5491,Phoenix,AZ,USA,2024-09-06,active,premium,60289,852
6283,Customer_6283,customer_6283@company.com,555-3262,Los Angeles,TX,USA,2024-10-31,active,standard,46027,700
6284,Customer_6284,customer_6284@company.com,555-5590,Phoenix,NY,USA,2025-04-19,active,standard,46423,578
6285,Customer_6285,customer_6285@company.com,555-8106,Houston,CA,USA,2025-01-22,active,standard,58013,736
6286,Customer_6286,customer_6286@company.com,555-2362,New York,CA,USA,2025-04-19,active,standard,35921,767
6287,Customer_6287,customer_6287@company.com,555-5394,Houston,CA,USA,2025-06-09,inactive,premium,73442,639
6288,Customer_6288,customer_6288@company.com,555-4521,Los Angeles,NY,USA,2025-03-19,active,standard,12632,756
6289,Customer_6289,customer_6289@company.com,555-6428,Houston,IL,USA,2025-08-13,inactive,standard,34275,591
6290,Customer_6290,customer_6290@company.com,555-1217,New York,IL,USA,2024-08-26,active,premium,48248,725
6291,Customer_6291,customer_6291@company.com,555-4431,New York,TX,USA,2024-10-07,active,standard,55171,686
6292,Customer_6292,customer_6292@company.com,555-6057,Houston,TX,USA,2025-08-15,active,standard,66085,692
6293,Customer_6293,customer_6293@company.com,555-8475,Phoenix,CA,USA,2024-10-26,active,standard,39952,772
6294,Customer_6294,customer_6294@company.com,555-6876,Houston,AZ,USA,2025-08-11,inactive,premium,69569,705
6295,Customer_6295,customer_6295@company.com,555-5917,Houston,IL,USA,2024-12-19,active,standard,48973,785
6296,Customer_6296,customer_6296@company.com,555-6342,Houston,CA,USA,2025-02-08,inactive,standard,36821,814
6297,Customer_6297,customer_6297@company.com,555-7705,New York,AZ,USA,2024-09-20,inactive,premium,35892,792
6298,Customer_6298,customer_6298@company.com,555-3727,Los Angeles,IL,USA,2025-04-09,active,premium,39377,767
6299,Customer_6299,customer_6299@company.com,555-9586,Houston,NY,USA,2025-03-08,inactive,standard,62024,691
6300,Customer_6300,customer_6300@company.com,555-9346,Chicago,TX,USA,2025-05-22,active,premium,48622,736
6301,Customer_6301,customer_6301@company.com,555-5240,Houston,AZ,USA,2024-12-23,active,premium,45901,714
6302,Customer_6302,customer_6302@company.com,555-4300,Houston,AZ,USA,2025-02-27,active,standard,24379,854
6303,Customer_6303,customer_6303@company.com,555-2589,Houston,CA,USA,2025-06-02,inactive,standard,23846,811
6304,Customer_6304,customer_6304@company.com,555-8754,Phoenix,NY,USA,2025-02-05,active,standard,62893,755
6305,Customer_6305,customer_6305@company.com,555-6670,New York,TX,USA,2025-03-29,inactive,premium,55554,587
6306,Customer_6306,customer_6306@company.com,555-2606,New York,AZ,USA,2025-05-21,inactive,premium,36922,688
6307,Customer_6307,customer_6307@company.com,555-3216,Los Angeles,IL,USA,2025-07-31,inactive,standard,30111,665
6308,Customer_6308,customer_6308@company.com,555-8433,Phoenix,TX,USA,2024-10-09,active,standard,55879,514
6309,Customer_6309,customer_6309@company.com,555-2680,Phoenix,TX,USA,2025-04-09,inactive,premium,40980,628
6310,Customer_6310,customer_6310@company.com,555-6478,New York,AZ,USA,2025-01-27,active,standard,58895,819
6311,Customer_6311,customer_6311@company.com,555-6761,New York,CA,USA,2024-10-29,active,standard,26844,580
6312,Customer_6312,customer_6312@company.com,555-7646,Houston,IL,USA,2025-07-01,active,standard,36167,685
6313,Customer_6313,customer_6313@company.com,555-6289,Chicago,IL,USA,2025-08-07,active,premium,48822,679
6314,Customer_6314,customer_6314@company.com,555-2901,Phoenix,AZ,USA,2024-10-18,active,premium,9614,649
6315,Customer_6315,customer_6315@company.com,555-6124,New York,TX,USA,2025-02-27,active,standard,65293,660
6316,Customer_6316,customer_6316@company.com,555-2865,Los Angeles,AZ,USA,2025-06-15,active,standard,38789,709
6317,Customer_6317,customer_6317@company.com,555-3568,Houston,IL,USA,2025-05-11,inactive,standard,53576,553
6318,Customer_6318,customer_6318@company.com,555-1655,Los Angeles,AZ,USA,2025-08-04,active,standard,60273,713
6319,Customer_6319,customer_6319@company.com,555-5976,Houston,AZ,USA,2025-01-13,inactive,premium,33523,766
6320,Customer_6320,customer_6320@company.com,555-5939,New York,IL,USA,2025-04-17,inactive,standard,53040,739
6321,Customer_6321,customer_6321@company.com,555-7914,New York,TX,USA,2025-08-12,active,standard,46600,580
6322,Customer_6322,customer_6322@company.com,555-3141,Los Angeles,NY,USA,2024-10-18,active,standard,64419,798
6323,Customer_6323,customer_6323@company.com,555-9198,Chicago,NY,USA,2024-10-09,inactive,standard,44775,734
6324,Customer_6324,customer_6324@company.com,555-7153,Houston,IL,USA,2024-11-21,active,standard,33983,691
6325,Customer_6325,customer_6325@company.com,555-2101,Houston,NY,USA,2025-02-18,active,standard,40995,681
6326,Customer_6326,customer_6326@company.com,555-8882,Houston,NY,USA,2024-11-04,active,standard,64258,679
6327,Customer_6327,customer_6327@company.com,555-4530,Chicago,TX,USA,2025-03-14,inactive,premium,62068,782
6328,Customer_6328,customer_6328@company.com,555-1061,New York,IL,USA,2025-06-10,inactive,standard,57488,602
6329,Customer_6329,customer_6329@company.com,555-6593,Houston,IL,USA,2024-11-22,inactive,standard,63847,695
6330,Customer_6330,customer_6330@company.com,555-5432,New York,AZ,USA,2025-03-16,inactive,standard,56987,690
6331,Customer_6331,customer_6331@company.com,555-2910,Phoenix,AZ,USA,2025-02-03,inactive,standard,55972,762
6332,Customer_6332,customer_6332@company.com,555-5848,New York,IL,USA,2025-01-19,active,premium,51059,677
6333,Customer_6333,customer_6333@company.com,555-9643,Houston,NY,USA,2025-01-24,active,premium,38586,806
6334,Customer_6334,customer_6334@company.com,555-4171,New York,CA,USA,2025-05-31,active,standard,56166,823
6335,Customer_6335,customer_6335@company.com,555-8036,New York,TX,USA,2025-02-20,active,standard,52277,623
6336,Customer_6336,customer_6336@company.com,555-8066,New York,NY,USA,2025-04-15,active,premium,25943,630
6337,Customer_6337,customer_6337@company.com,555-7221,Chicago,TX,USA,2024-09-11,active,standard,53914,834
6338,Customer_6338,customer_6338@company.com,555-9768,Houston,TX,USA,2024-11-27,inactive,standard,53057,713
6339,Customer_6339,customer_6339@company.com,555-3690,Chicago,NY,USA,2024-11-18,active,standard,84368,753
6340,Customer_6340,customer_6340@company.com,555-4858,Phoenix,AZ,USA,2024-10-21,inactive,standard,29602,881
6341,Customer_6341,customer_6341@company.com,555-3511,Phoenix,AZ,USA,2024-10-12,active,standard,25247,814
6342,Customer_6342,customer_6342@company.com,555-8701,Phoenix,IL,USA,2024-11-26,inactive,standard,46969,700
6343,Customer_6343,customer_6343@company.com,555-1925,Houston,IL,USA,2025-01-01,active,standard,73449,856
6344,Customer_6344,customer_6344@company.com,555-3234,Chicago,TX,USA,2024-09-02,inactive,standard,49988,539
6345,Customer_6345,customer_6345@company.com,555-6772,New York,AZ,USA,2024-12-03,active,premium,60932,754
6346,Customer_6346,customer_6346@company.com,555-8415,Houston,AZ,USA,2025-05-10,active,standard,49160,641
6347,Customer_6347,customer_6347@company.com,555-7632,Los Angeles,AZ,USA,2025-05-13,active,standard,43917,925
6348,Customer_6348,customer_6348@company.com,555-4163,Los Angeles,AZ,USA,2025-05-17,active,standard,69186,596
6349,Customer_6349,customer_6349@company.com,555-6155,Chicago,IL,USA,2024-10-28,inactive,premium,71742,811
6350,Customer_6350,customer_6350@company.com,555-4605,Houston,NY,USA,2025-01-13,active,premium,65041,815
6351,Customer_6351,customer_6351@company.com,555-1169,Los Angeles,NY,USA,2025-06-22,inactive,premium,65482,625
6352,Customer_6352,customer_6352@company.com,555-6305,Chicago,TX,USA,2024-11-07,active,standard,37849,512
6353,Customer_6353,customer_6353@company.com,555-1570,Chicago,IL,USA,2024-09-18,active,standard,56340,859
6354,Customer_6354,customer_6354@company.com,555-1393,Chicago,NY,USA,2025-08-06,active,standard,39605,776
6355,Customer_6355,customer_6355@company.com,555-4254,Phoenix,NY,USA,2025-01-07,active,standard,52624,729
6356,Customer_6356,customer_6356@company.com,555-4054,New York,IL,USA,2024-09-17,active,standard,23502,767
6357,Customer_6357,customer_6357@company.com,555-4792,Los Angeles,IL,USA,2025-03-16,inactive,standard,52261,899
6358,Customer_6358,customer_6358@company.com,555-8652,New York,IL,USA,2025-01-29,inactive,standard,51702,780
6359,Customer_6359,customer_6359@company.com,555-9627,Los Angeles,IL,USA,2025-03-14,active,standard,45213,657
6360,Customer_6360,customer_6360@company.com,555-5467,New York,TX,USA,2025-07-01,inactive,standard,56880,649
6361,Customer_6361,customer_6361@company.com,555-6752,Phoenix,CA,USA,2024-10-26,inactive,premium,64790,635
6362,Customer_6362,customer_6362@company.com,555-2602,Chicago,IL,USA,2024-11-18,active,premium,74492,711
6363,Customer_6363,customer_6363@company.com,555-8598,New York,AZ,USA,2024-09-25,inactive,standard,72882,657
6364,Customer_6364,customer_6364@company.com,555-1985,New York,AZ,USA,2024-10-11,active,premium,63721,706
6365,Customer_6365,customer_6365@company.com,555-8377,New York,TX,USA,2024-08-26,inactive,standard,63334,771
6366,Customer_6366,customer_6366@company.com,555-7712,Houston,IL,USA,2025-05-19,active,standard,61736,545
6367,Customer_6367,customer_6367@company.com,555-4479,Chicago,NY,USA,2024-12-01,inactive,premium,72609,876
6368,Customer_6368,customer_6368@company.com,555-2792,Los Angeles,CA,USA,2025-07-13,inactive,standard,7928,781
6369,Customer_6369,customer_6369@company.com,555-3854,New York,AZ,USA,2024-09-02,active,standard,57536,872
6370,Customer_6370,customer_6370@company.com,555-9607,Chicago,CA,USA,2025-07-07,active,premium,41858,638
6371,Customer_6371,customer_6371@company.com,555-7635,Los Angeles,NY,USA,2025-07-05,active,standard,50775,707
6372,Customer_6372,customer_6372@company.com,555-7410,New York,AZ,USA,2025-03-08,active,standard,55701,658
6373,Customer_6373,customer_6373@company.com,555-5342,Houston,NY,USA,2025-05-21,active,standard,52951,620
6374,Customer_6374,customer_6374@company.com,555-8284,New York,CA,USA,2025-03-20,active,standard,51444,679
6375,Customer_6375,customer_6375@company.com,555-8255,Houston,CA,USA,2025-05-28,inactive,premium,25495,794
6376,Customer_6376,customer_6376@company.com,555-8075,Chicago,CA,USA,2024-11-28,inactive,standard,45245,667
6377,Customer_6377,customer_6377@company.com,555-3054,New York,CA,USA,2025-05-19,inactive,standard,45622,674
6378,Customer_6378,customer_6378@company.com,555-4009,Phoenix,AZ,USA,2024-12-31,active,premium,50518,656
6379,Customer_6379,customer_6379@company.com,555-2222,Los Angeles,IL,USA,2024-10-20,active,standard,67764,544
6380,Customer_6380,customer_6380@company.com,555-8672,Houston,AZ,USA,2025-07-06,active,premium,46677,816
6381,Customer_6381,customer_6381@company.com,555-8896,Phoenix,TX,USA,2025-05-09,active,premium,38386,632
6382,Customer_6382,customer_6382@company.com,555-4141,Phoenix,TX,USA,2024-12-10,active,standard,46308,526
6383,Customer_6383,customer_6383@company.com,555-3356,Phoenix,CA,USA,2024-09-20,inactive,standard,62930,735
6384,Customer_6384,customer_6384@company.com,555-8576,Chicago,AZ,USA,2025-04-12,active,standard,43745,820
6385,Customer_6385,customer_6385@company.com,555-7700,Los Angeles,NY,USA,2025-05-16,active,standard,14134,920
6386,Customer_6386,customer_6386@company.com,555-2547,Houston,IL,USA,2024-12-23,inactive,standard,46844,567
6387,Customer_6387,customer_6387@company.com,555-5719,Phoenix,AZ,USA,2024-09-12,active,standard,40224,735
6388,Customer_6388,customer_6388@company.com,555-6966,New York,TX,USA,2025-05-16,active,standard,65577,723
6389,Customer_6389,customer_6389@company.com,555-7896,Chicago,TX,USA,2025-04-03,inactive,standard,54532,507
6390,Customer_6390,customer_6390@company.com,555-9789,Houston,TX,USA,2025-05-05,inactive,standard,53962,638
6391,Customer_6391,customer_6391@company.com,555-7400,New York,IL,USA,2025-06-07,active,premium,55477,606
6392,Customer_6392,customer_6392@company.com,555-7839,Houston,IL,USA,2025-01-19,inactive,premium,58709,662
6393,Customer_6393,customer_6393@company.com,555-2046,Los Angeles,TX,USA,2025-03-16,active,standard,45306,849
6394,Customer_6394,customer_6394@company.com,555-5052,Phoenix,NY,USA,2024-09-24,active,standard,64679,645
6395,Customer_6395,customer_6395@company.com,555-2887,New York,CA,USA,2024-10-22,inactive,standard,28037,643
6396,Customer_6396,customer_6396@company.com,555-1954,Chicago,AZ,USA,2025-07-08,active,standard,38146,613
6397,Customer_6397,customer_6397@company.com,555-7741,Chicago,AZ,USA,2025-07-16,active,premium,48200,483
6398,Customer_6398,customer_6398@company.com,555-3806,Phoenix,CA,USA,2025-05-13,inactive,standard,39868,754
6399,Customer_6399,customer_6399@company.com,555-8340,Los Angeles,NY,USA,2025-02-07,active,standard,74267,652
6400,Customer_6400,customer_6400@company.com,555-4878,Los Angeles,AZ,USA,2024-10-17,inactive,standard,59469,723
6401,Customer_6401,customer_6401@company.com,555-9815,Los Angeles,AZ,USA,2024-11-10,active,premium,60279,682
6402,Customer_6402,customer_6402@company.com,555-4447,Phoenix,NY,USA,2025-01-26,active,premium,48702,542
6403,Customer_6403,customer_6403@company.com,555-3840,Los Angeles,IL,USA,2025-02-26,active,standard,36418,552
6404,Customer_6404,customer_6404@company.com,555-7155,New York,CA,USA,2025-03-24,active,standard,48777,603
6405,Customer_6405,customer_6405@company.com,555-4463,Houston,CA,USA,2024-11-03,inactive,standard,68209,642
6406,Customer_6406,customer_6406@company.com,555-9260,Chicago,CA,USA,2025-04-05,active,standard,59332,605
6407,Customer_6407,customer_6407@company.com,555-1372,Chicago,NY,USA,2024-10-18,inactive,standard,43609,646
6408,Customer_6408,customer_6408@company.com,555-3997,New York,CA,USA,2025-05-26,active,standard,34004,849
6409,Customer_6409,customer_6409@company.com,555-6790,New York,AZ,USA,2025-01-28,inactive,standard,53588,861
6410,Customer_6410,customer_6410@company.com,555-3741,Phoenix,IL,USA,2024-09-18,active,premium,63367,931
6411,Customer_6411,customer_6411@company.com,555-7279,New York,NY,USA,2025-06-25,active,standard,43331,710
6412,Customer_6412,customer_6412@company.com,555-4751,Houston,CA,USA,2025-07-29,inactive,standard,40898,740
6413,Customer_6413,customer_6413@company.com,555-4284,Los Angeles,AZ,USA,2025-06-21,inactive,standard,53562,648
6414,Customer_6414,customer_6414@company.com,555-8637,Phoenix,NY,USA,2025-01-13,inactive,standard,52604,514
6415,Customer_6415,customer_6415@company.com,555-7754,New York,IL,USA,2025-08-15,active,standard,62964,726
6416,Customer_6416,customer_6416@company.com,555-7288,Los Angeles,AZ,USA,2024-09-22,active,standard,59120,607
6417,Customer_6417,customer_6417@company.com,555-5128,Phoenix,TX,USA,2025-01-14,active,premium,35109,707
6418,Customer_6418,customer_6418@company.com,555-3197,New York,IL,USA,2025-03-14,active,standard,54391,496
6419,Customer_6419,customer_6419@company.com,555-6678,New York,TX,USA,2024-10-16,inactive,standard,49418,703
6420,Customer_6420,customer_6420@company.com,555-4353,Houston,TX,USA,2025-02-11,inactive,standard,33866,810
6421,Customer_6421,customer_6421@company.com,555-2224,Los Angeles,NY,USA,2025-03-01,inactive,standard,53979,528
6422,Customer_6422,customer_6422@company.com,555-4238,Phoenix,CA,USA,2025-01-12,active,standard,61382,689
6423,Customer_6423,customer_6423@company.com,555-3029,New York,NY,USA,2025-06-12,active,standard,41563,713
6424,Customer_6424,customer_6424@company.com,555-9009,Chicago,CA,USA,2025-03-13,active,premium,33382,462
6425,Customer_6425,customer_6425@company.com,555-4746,Houston,CA,USA,2024-12-31,inactive,premium,49875,581
6426,Customer_6426,customer_6426@company.com,555-7036,Phoenix,CA,USA,2024-09-17,inactive,standard,57450,552
6427,Customer_6427,customer_6427@company.com,555-2282,Phoenix,CA,USA,2025-08-05,active,premium,38676,741
6428,Customer_6428,customer_6428@company.com,555-5718,Houston,IL,USA,2024-10-12,inactive,standard,48111,670
6429,Customer_6429,customer_6429@company.com,555-7181,Houston,AZ,USA,2025-04-05,inactive,standard,59136,697
6430,Customer_6430,customer_6430@company.com,555-2566,Chicago,NY,USA,2025-04-08,active,standard,51078,642
6431,Customer_6431,customer_6431@company.com,555-5228,New York,TX,USA,2024-10-08,active,premium,50563,697
6432,Customer_6432,customer_6432@company.com,555-9177,Los Angeles,IL,USA,2025-07-13,active,standard,41658,852
6433,Customer_6433,customer_6433@company.com,555-9883,Los Angeles,CA,USA,2024-11-16,active,premium,47558,716
6434,Customer_6434,customer_6434@company.com,555-9377,Houston,NY,USA,2025-04-22,active,standard,55966,745
6435,Customer_6435,customer_6435@company.com,555-8676,Los Angeles,CA,USA,2025-05-29,active,standard,59998,644
6436,Customer_6436,customer_6436@company.com,555-7917,Phoenix,TX,USA,2025-06-11,inactive,standard,34310,583
